student_id,life_risk,study_risk,sport_risk,total_risk,risk_level,dominant_dimension,life_shap_top1,life_shap_top2,life_shap_top3,study_shap_top1,study_shap_top2,study_shap_top3,sport_shap_top1,sport_shap_top2,sport_shap_top3,M_score,A_score,P_score,dominant_MAP,pattern_label,pattern_reason,profile_text,intervention_type,intervention_text,priority
pjxyqwbj126,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.15185250373867817,0.11732594991127637,-0.024839561764198465,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbj129,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.075655488356327,0.1182065056716401,-0.007710270887329391,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbj130,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.0756554883563287,0.11813983900497343,-0.025682003808916155,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbj133,,,,,未知,unknown,,,,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.1134832325344905,0.17723475850746015,-0.014149761021438065,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbj139,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.09507244053917618,0.08251683325295638,-0.011419709834592512,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbj149,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.075655488356327,0.11825961676985014,-0.00783410889338583,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbj150,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.09516906282243794,0.08347216655438135,-0.02263430085679396,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbj153,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,ywqz_mean,ywqz_mean,ywqz_mean,-0.0529059440239022,-0.7691560544195896,-0.007927488703233345,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqwbj154,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.2163002179407841,0.11494322828352438,-0.02529783022648673,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbj155,,,,,未知,unknown,,,,year_start,semester,semester,ywqz_mean,ywqz_mean,ywqz_mean,-0.10792866625357411,-1.1453600856105797,-0.01547468459269961,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqwbj156,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.07724889424629511,0.1185377833023666,-0.008039201087111324,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbj159,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.07559995498197943,0.11822317233830676,-0.02252254504795918,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbj163,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.075655488356327,0.11818983900497343,-0.0098956980959254,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbj164,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.0756554883563287,0.1182565056716401,-0.02287749993486,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbj169,,,,,未知,unknown,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.07730442762064609,0.11847111663569992,-0.026077520668020087,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
pjxyqwbj171,,,,,未知,unknown,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,semester,semester,ywqz_mean,ywqz_mean,ywqz_mean,-0.052910555144771915,-0.7737833903251216,-0.00809387670282351,P,提示缺失型,MAP 机制以提示维度为主，说明外部提醒、约束和环境触发较弱。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、door_unique_ctrl、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于提示缺失型。建议优先从提示干预入手。,提示,建议从提示机制入手，优先使用行为提醒、外部约束与环境触发优化推动改进。,P3
pjxyqwbj172,,,,,未知,unknown,,,,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.1134832325344905,0.1772602586547752,-0.0181372898558305,A,能力不足型,MAP 机制以能力维度为主，说明核心问题偏向能力、节奏和资源不足。,该学生综合风险为未知，主要由未知维度驱动。行为上表现为：year_start、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于能力不足型。建议优先从能力干预入手。,能力,建议从能力机制入手，优先使用学习节奏支持、任务拆解与学习资源补足推动改进。,P3
