student_id,life_risk,study_risk,sport_risk,total_risk,risk_level,dominant_dimension,study_best_cls_model,life_shap_top1,life_shap_top2,life_shap_top3,study_shap_top1,study_shap_top2,study_shap_top3,sport_shap_top1,sport_shap_top2,sport_shap_top3,M_score,A_score,P_score,dominant_MAP,pattern_label,pattern_reason,profile_text,intervention_type,intervention_text,priority
pjxyqxbk737,0.5014789590651059,0.1210842321273385,0.3685864029332059,0.33038319804188343,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxyqwbk844,0.5014789590651059,0.0280787601071225,0.46154617291252964,0.3303679640282527,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxuqwbj745,0.5014789590651059,0.0154063285436732,0.47420403196904604,0.3303631065259417,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxuqwbj757,0.5014789590651059,0.0487140108341251,0.440772309535332,0.33032175981152095,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxtztbj997,0.5014789590651059,0.0563929576679685,0.4330265957580178,0.3302995041636974,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxyqwbj613,0.5014789590651059,0.0284419105170826,0.46091116535634635,0.3302773449795116,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxwzxbj997,0.5014789590651059,0.0231294410574219,0.46595206648438814,0.3301868222023053,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxyqwbj348,0.5014789590651059,0.1064261037656344,0.38257001149628234,0.33015835810900757,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxyqxbj038,0.5014789590651059,0.0244247668156924,0.4644138883389214,0.3301058714065732,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxsqxbj808,0.5014789590651059,0.0231294410574219,0.4656657335261454,0.33009137788289106,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjwtqxbj950,0.5014789590651059,0.057829262170032,0.4305448346035624,0.3299510186129001,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxyqxbk934,0.5014789590651059,0.0299300959198403,0.45835453157933354,0.32992119552142657,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxyqwbk767,0.5014789590651059,0.0787061498701205,0.409116227372181,0.3297671121024691,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxpqxbj969,0.3925,0.2441385207087479,0.3524103972070989,0.3296829726386156,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxyqxbk632,0.5014789590651059,0.038564861690293,0.4489121227234377,0.3296519811596122,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxyqxbl686,,0.0242972026314278,0.63487410121526,0.3295856519233439,中风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,运动薄弱型,运动维度风险最高，核心特征集中在 运动行为。,该学生综合风险为中风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于运动薄弱型。建议优先从提示干预入手。,提示,建议围绕运动维度建立低门槛运动计划，用行为提醒、外部约束与环境触发优化增强持续性。,P2
pjxyqxbk318,0.5014789590651059,0.0339059110872206,0.45272028841310546,0.3293683861884773,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxyqxbj491,0.5369315774564789,0.01610192011285,0.4349522945482741,0.32932859737253434,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
pjxyqxbk210,0.5014789590651059,0.0559351911625361,0.4303224096578815,0.32924551996184115,中风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,生活失衡型,生活维度风险最高，生活行为特征集中在 生活行为。,该学生综合风险为中风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P2
